courseId,Room1,Room2,Room3,Room4,Room5,Room6,Room7,Room8,Room9,Room10,Room11,Room12,Room13,Room14,Room15,Room16,Room17,Room18,Room19,Room20,Room21,Room22,Room23,Room24,Room25,Room26,Room27,Room28,Room29,Room30,Room31,Room32,Room33,Room34,Room35,Room36
BI704,5,4,3,5,3,3,5,3,3,2,2,3,5,3,5,5,2,3,3,3,1,5,4,3,3,1,3,5,4,3,3,3,3,1,3,3
BI709,1,1,2,3,0,2,2,4,2,3,5,3,4,3,1,3,3,2,3,5,2,3,3,4,4,4,3,1,3,3,4,5,3,3,3,2
BI711,3,0,5,3,5,3,2,2,2,3,1,3,5,0,4,2,3,2,4,0,3,3,3,4,2,3,4,3,3,1,4,5,3,4,3,2
BI712,1,0,3,4,3,5,3,3,2,3,4,1,5,0,3,3,2,2,1,0,1,4,3,2,3,5,3,3,4,4,4,2,4,3,5,2
BI723,5,5,0,0,0,2,3,5,3,0,3,5,4,2,3,1,3,0,2,0,3,3,3,1,3,3,4,3,3,4,4,4,5,4,3,4
BI735,3,2,3,2,2,2,1,4,5,3,4,2,5,3,1,2,3,1,3,1,2,2,5,2,2,3,4,3,4,3,2,3,3,3,3,2
BI736,4,0,0,0,0,2,0,4,2,0,3,3,2,0,2,0,0,0,2,0,3,3,4,3,3,3,3,3,3,4,3,2,3,2,3,3
BI738,3,4,0,0,3,3,3,4,3,0,4,4,1,4,4,3,4,0,3,0,3,1,2,3,3,3,4,3,5,1,4,4,3,2,3,4
BI743,4,3,3,2,3,5,2,5,4,5,2,2,1,4,3,2,4,2,2,3,1,2,3,4,4,3,4,3,3,4,3,3,3,3,3,4
BI744,2,4,3,2,3,3,4,3,3,3,2,3,3,3,3,5,3,5,2,1,3,2,3,3,3,4,5,4,2,3,2,2,3,3,2,4
BI746,4,1,3,4,3,3,0,2,1,4,1,2,1,0,1,0,0,0,2,2,4,5,3,1,1,4,3,4,3,5,4,4,3,3,3,3
BI747,3,0,0,0,3,2,3,2,4,0,2,1,3,0,5,3,2,3,0,0,3,5,3,4,1,3,4,3,2,3,2,3,3,3,2,3
BI749,2,0,0,0,3,3,2,3,3,0,1,5,5,0,3,3,3,0,3,0,1,3,4,2,2,4,2,2,3,3,4,3,3,3,5,2
BI760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,3,1,2,5,3,1,3,1,4,4,3,4
BI766,1,4,2,3,5,3,5,1,3,1,3,1,2,2,4,2,4,2,1,3,5,2,2,4,3,4,2,3,2,3,4,4,3,5,2,2
BI768,3,3,1,3,3,4,4,3,1,3,4,2,3,5,2,2,2,3,5,3,3,3,3,3,2,3,3,1,3,5,3,5,1,4,2,2
BI769,3,3,4,3,3,5,3,2,2,3,4,1,2,2,3,2,2,3,4,3,3,1,5,3,5,5,4,1,3,1,4,4,5,3,3,3
BI770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,3,3,1,5,4,2,5,4,3,3,2,3
BI772,1,0,3,4,4,2,4,0,0,2,0,5,0,0,3,4,3,2,0,0,2,1,0,3,2,2,3,5,4,3,5,3,3,3,3,2
BI781,3,0,0,0,0,4,3,5,3,0,4,3,3,1,5,2,3,3,0,3,5,3,5,3,2,2,4,1,3,2,3,4,3,2,2,3
BI783,1,3,0,1,3,3,3,3,3,3,4,2,3,3,3,0,3,3,3,4,5,3,4,1,3,2,1,3,4,3,3,3,3,2,3,3
BI792,3,2,1,3,0,3,2,3,4,4,4,1,3,2,3,2,4,3,3,3,2,3,3,3,4,2,4,3,3,3,5,2,3,3,2,1
BI797,4,0,0,0,4,2,0,3,4,0,4,2,3,0,1,0,0,0,0,3,1,4,5,4,3,2,1,3,2,4,3,3,4,4,3,5
BI802,5,0,4,4,3,2,0,1,2,3,2,5,4,0,2,0,0,0,5,0,3,2,4,2,4,3,4,2,3,3,5,2,5,4,4,4
BI807,3,0,0,0,4,2,3,3,2,0,2,1,3,3,1,3,2,1,0,2,2,4,3,2,2,2,4,3,2,3,3,1,3,3,1,3
BI811,4,3,0,3,3,4,3,0,0,3,0,4,0,2,5,0,4,4,0,3,5,2,0,3,4,5,2,4,2,5,3,1,1,2,2,4
BI812,2,0,0,0,2,4,3,4,5,0,1,4,4,3,3,3,3,2,0,2,3,5,4,5,4,3,4,5,5,3,2,1,2,5,3,4
BI814,3,3,0,0,3,3,2,4,3,0,1,3,2,4,3,3,5,0,1,0,3,2,3,1,2,3,4,3,3,4,3,4,4,2,3,5
BI815,5,2,1,2,3,3,3,4,3,4,1,1,3,1,3,4,2,4,3,1,3,4,3,3,5,4,2,4,3,4,3,2,3,3,3,4
BI816,4,3,0,3,3,5,3,0,0,3,0,3,0,1,3,0,1,4,0,5,2,1,0,2,5,1,3,5,3,1,3,3,2,3,4,4
BI818,1,2,0,0,3,4,0,2,3,0,2,2,2,0,3,0,0,0,1,0,3,5,3,5,3,3,3,3,3,4,1,3,3,3,2,3
BI820,3,3,0,0,3,5,0,2,2,0,3,4,4,0,2,0,0,0,3,0,3,3,4,2,4,5,4,4,3,3,4,4,3,4,3,2
BI830,3,2,0,1,3,4,3,1,3,2,3,3,5,1,3,0,5,2,3,1,3,2,4,2,3,3,5,3,2,2,2,4,3,3,1,4
BI833,3,5,3,3,0,2,4,0,0,2,0,5,0,3,2,3,4,4,0,3,3,5,0,1,3,2,1,3,4,3,3,3,3,3,3,2
BI841,2,3,3,4,3,2,0,2,4,3,4,3,4,0,3,0,0,0,4,5,3,4,3,2,3,4,1,3,3,3,4,4,3,2,3,3
BI845,3,2,3,3,3,3,0,0,0,3,0,3,0,0,4,0,0,0,0,4,2,2,0,3,1,3,4,1,1,2,5,5,3,3,3,2
BI846,4,2,0,0,2,3,0,4,2,0,3,5,2,0,4,0,0,0,1,0,5,2,3,1,4,2,2,3,4,2,2,1,5,3,4,3
BI851,2,0,0,0,3,3,2,1,4,0,1,2,4,4,5,2,3,2,0,2,2,1,3,3,3,4,4,3,5,3,2,5,1,3,3,3
BI853,3,2,3,4,2,3,2,4,4,4,2,1,2,2,3,5,3,5,1,5,2,5,1,5,2,3,3,3,3,5,3,4,1,3,3,4
BI861,3,0,0,0,3,3,2,1,4,0,4,2,1,0,3,3,3,2,0,0,3,4,4,3,4,5,3,2,5,2,1,3,4,5,3,5
BI864,1,1,3,5,3,1,2,2,3,1,5,3,3,1,1,3,4,3,4,4,1,2,3,3,2,3,3,5,2,2,3,3,3,5,4,3
BI868,2,3,3,4,5,3,3,0,0,2,0,3,0,3,3,3,3,2,0,1,5,3,0,2,1,3,4,2,3,2,3,5,4,3,2,2
BI873,5,2,0,0,0,3,3,3,5,0,4,4,3,4,4,3,3,0,3,0,3,2,3,2,3,5,3,4,2,5,3,1,3,5,1,3
BI875,5,1,3,3,0,3,0,4,1,3,3,3,3,0,5,0,0,0,5,3,2,1,3,5,3,3,2,2,3,5,3,4,2,3,3,4
BI876,1,2,0,5,2,1,0,3,4,5,3,5,4,0,5,0,0,0,3,2,4,4,4,2,5,1,3,2,1,3,3,4,5,4,3,4
BI879,4,3,4,3,3,3,3,4,3,3,5,5,2,2,3,3,1,3,4,4,3,3,3,2,3,1,3,3,3,3,3,1,2,3,1,2
BI880,3,0,0,3,5,5,0,4,3,5,3,4,4,0,4,0,0,0,5,0,3,3,2,3,4,5,2,3,1,2,3,3,2,2,4,5
BI882,3,0,0,0,3,4,1,3,3,0,2,3,4,1,3,2,2,3,0,3,3,3,3,5,3,4,2,3,3,3,3,2,1,2,4,4
BI883,2,0,0,0,4,3,0,2,4,0,3,3,3,0,4,0,0,0,3,0,3,4,4,2,4,5,3,2,2,2,2,3,1,2,3,3
BI890,3,4,1,1,1,3,1,4,2,5,3,3,4,4,3,5,3,4,3,4,2,2,3,2,2,3,3,4,3,4,3,1,2,3,3,2
BI892,3,3,0,0,0,4,5,0,0,0,0,4,0,3,1,5,4,0,0,0,1,4,0,2,3,3,3,3,3,4,2,3,3,5,3,3
BI893,3,3,5,4,3,3,1,3,4,3,2,5,3,3,1,3,4,3,3,2,3,5,3,5,5,5,4,1,5,2,1,1,3,3,3,1
BI895,3,3,4,2,2,2,3,0,0,3,0,3,0,2,4,4,1,5,0,3,3,3,0,1,4,4,2,4,4,2,3,3,4,4,1,3
BI903,4,4,0,3,4,3,3,4,1,4,3,1,2,1,1,0,2,5,3,3,3,3,3,2,4,3,1,3,3,2,4,3,3,3,5,2
BI905,3,3,4,1,1,4,3,3,3,4,2,2,5,3,3,4,3,2,2,3,4,1,2,4,2,3,2,3,3,2,3,3,3,3,3,3
BI906,3,3,0,0,2,2,0,5,4,0,2,2,4,0,2,0,0,0,4,0,4,1,3,3,3,3,2,3,3,4,3,3,2,3,1,2
BI907,2,1,0,5,0,4,2,3,3,5,2,3,1,3,5,0,4,3,4,3,2,4,2,1,2,3,3,2,4,4,5,3,4,4,2,3
BI915,3,0,0,0,2,2,3,0,0,0,0,3,0,2,4,0,4,4,0,3,3,3,0,5,4,5,1,2,1,2,3,3,3,5,5,2
BI917,4,0,0,0,1,4,3,4,5,0,1,2,3,2,4,0,5,4,0,3,3,3,3,1,3,3,4,4,2,1,4,5,3,2,2,2
BI918,3,3,0,0,1,3,4,3,5,0,2,2,3,3,3,4,4,0,4,0,3,3,3,2,3,3,3,1,2,2,3,4,2,3,3,4
BI919,1,0,2,5,3,2,2,0,0,4,0,3,0,0,2,3,3,2,0,0,2,4,0,3,3,3,1,4,5,2,4,3,5,2,4,1
BI920,4,0,3,2,4,3,3,3,4,3,1,5,3,0,2,4,2,3,4,0,4,3,3,3,3,2,1,5,1,4,2,3,4,2,4,3
BI921,3,0,0,0,4,3,2,4,4,0,3,3,3,0,5,2,3,4,0,0,3,2,4,3,4,2,4,3,2,3,3,1,3,3,2,4
BI926,3,2,3,3,5,2,3,1,4,3,4,3,4,3,5,1,3,4,3,1,5,2,2,3,3,4,3,3,3,3,5,4,3,1,5,2
BI929,2,2,2,4,0,5,2,0,0,4,0,2,0,3,3,3,3,4,0,1,3,3,0,3,2,3,5,2,3,4,1,5,3,4,1,2
BI930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,3,3,3,5,2,3,2,3,4,3
BI931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,4,3,3,1,5,1,4,3,5,3,4
BI935,2,0,3,5,3,5,0,4,3,3,2,5,5,0,2,0,0,0,4,0,3,4,1,3,5,3,4,4,1,2,3,3,3,4,1,3
BI936,1,0,3,4,2,3,3,0,0,5,0,2,0,0,1,1,2,2,0,0,3,4,0,4,3,1,3,4,2,1,3,3,3,2,2,3
BI946,3,0,3,3,2,3,1,3,3,2,2,2,1,0,5,3,3,3,3,0,4,4,5,2,3,4,3,5,2,3,5,3,4,1,3,5
BI952,3,1,0,4,4,2,0,4,4,2,3,4,3,0,3,0,0,0,3,2,3,4,3,3,3,2,1,2,3,4,4,5,3,4,1,1
BI953,2,3,0,0,3,3,3,3,2,0,2,1,3,4,3,3,4,0,2,0,3,3,4,1,3,2,4,4,2,1,2,2,3,3,5,3
BI955,2,0,0,0,4,1,5,0,0,0,0,3,0,0,5,2,3,0,0,0,2,3,0,4,4,2,3,4,3,3,4,1,4,2,3,2
BI959,4,3,0,0,4,4,0,0,0,0,0,2,0,0,4,0,0,0,0,0,2,3,0,3,3,1,4,3,3,3,3,4,4,3,3,4
BI961,2,1,0,0,0,1,4,0,0,0,0,4,0,4,1,4,2,0,0,0,2,3,0,3,1,3,1,3,5,3,2,3,5,2,3,3
BI964,4,0,0,0,3,2,2,3,2,0,1,1,3,2,3,3,4,5,0,2,5,3,3,3,2,4,3,3,2,4,4,2,3,4,3,3
BI967,3,0,0,3,3,4,0,2,2,1,2,5,2,0,2,0,0,0,4,0,3,3,3,4,2,3,3,2,4,3,3,3,2,2,3,3
BI970,2,1,3,4,4,2,0,4,3,5,5,2,2,0,2,0,0,0,3,3,3,3,5,2,2,1,3,3,3,3,4,3,3,4,4,2
BI972,3,4,1,3,0,2,2,0,0,4,0,1,0,4,3,3,2,2,0,2,5,2,0,4,3,4,3,2,3,3,3,3,3,3,3,3
BI981,3,4,3,4,3,3,3,1,5,1,3,2,1,4,3,4,2,2,2,3,4,3,3,5,2,3,3,1,2,1,4,3,4,3,3,4
BI985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,5,2,3,4,3,3,4,4,2
BI986,3,0,0,4,5,3,2,2,3,2,5,3,3,0,3,0,1,3,4,0,3,2,4,5,3,4,3,3,4,1,3,2,3,3,1,3
BI989,2,0,0,0,3,5,5,2,1,0,3,1,2,3,5,5,2,0,0,0,4,4,3,1,3,5,2,3,4,4,5,3,3,3,5,4
BI990,4,2,4,3,1,1,3,3,4,4,1,3,2,3,3,4,3,4,4,3,3,4,1,4,4,2,5,2,5,3,4,3,4,2,2,1
BI991,4,0,0,0,5,2,4,2,4,0,1,2,3,0,5,3,5,0,5,0,4,2,3,2,2,3,4,1,3,3,1,3,4,1,4,3
BI993,4,2,4,1,3,2,0,4,1,1,2,2,3,0,5,0,0,0,3,3,3,3,5,4,2,2,4,4,2,4,3,3,2,4,3,2
BI994,4,4,4,2,5,2,0,3,3,3,4,3,3,0,1,0,0,0,5,1,3,1,4,3,1,3,2,3,3,4,5,3,3,4,3,1
BI998,4,1,2,2,1,1,0,3,2,2,3,2,1,0,3,0,0,0,3,5,3,3,2,4,2,3,3,3,5,5,2,2,4,3,3,4
BI999,3,5,3,3,3,4,0,3,5,3,3,3,3,0,3,0,0,0,3,5,2,1,3,3,3,2,3,3,3,4,4,3,3,3,4,4
CA001,3,1,2,3,3,3,3,3,5,3,2,3,3,4,3,3,3,3,4,1,3,2,3,3,2,3,4,3,1,3,2,2,3,2,5,2
CA014,4,0,5,3,4,5,2,3,1,3,3,2,4,0,4,1,3,1,2,0,2,3,5,1,4,1,2,2,5,2,4,5,3,3,4,3
CA019,2,0,0,4,0,2,5,1,4,1,4,5,2,0,3,0,3,3,2,0,4,3,3,3,4,3,2,1,4,4,3,1,3,4,3,2
CA021,3,0,1,3,0,3,3,3,2,2,3,1,3,0,2,3,3,2,3,0,3,3,1,1,1,4,3,2,4,2,2,3,3,3,3,3
CA028,4,0,4,4,0,3,3,4,3,2,4,4,4,0,2,2,3,2,3,0,2,4,4,1,3,1,1,4,4,4,3,4,2,2,2,4
CA035,2,2,0,1,1,2,1,3,3,2,2,4,3,3,3,0,5,3,2,3,3,2,5,4,2,3,4,2,3,3,3,4,4,5,3,4
CA047,1,0,0,0,2,4,0,1,4,0,3,1,4,0,3,0,0,0,0,2,4,1,5,3,3,2,5,4,5,3,2,3,3,3,5,3
CA052,4,5,2,4,3,4,2,3,1,5,4,1,5,3,4,1,3,3,2,3,3,2,3,5,2,2,3,3,4,4,1,3,4,5,3,1
CA058,3,1,4,1,2,3,3,0,0,4,0,3,0,3,3,3,4,3,0,3,3,3,0,3,3,1,3,3,5,4,2,3,1,2,4,2
CA063,2,5,4,4,4,4,2,3,3,3,4,3,1,2,2,4,3,3,3,3,4,3,5,5,5,3,5,3,4,5,5,4,3,2,3,4
CA068,2,3,0,3,5,3,4,3,4,2,2,5,3,3,3,0,3,2,3,3,3,3,5,3,4,3,3,1,2,3,3,4,3,4,5,2
CA069,3,0,3,2,4,5,4,3,3,3,3,3,2,0,4,3,5,2,1,0,5,3,1,4,1,3,2,5,3,4,2,3,5,2,3,3
CA071,4,2,3,3,3,1,0,3,1,3,5,2,3,0,1,0,0,0,2,4,3,3,3,5,2,3,3,2,1,1,3,1,4,5,1,3
CA074,1,0,0,0,5,3,3,2,1,0,1,5,2,3,5,2,3,4,0,3,1,2,2,5,2,1,3,3,3,2,4,3,3,2,3,4
CA076,3,1,2,3,0,1,3,1,3,3,5,1,4,3,4,3,1,5,1,3,4,1,3,4,5,4,2,3,4,3,4,1,2,3,5,3
CA084,5,5,0,5,4,4,3,1,2,2,1,2,5,3,3,0,3,2,4,3,3,2,3,4,2,5,1,3,5,5,2,2,4,1,3,4
CA089,3,2,3,5,3,4,3,2,2,3,2,3,4,4,2,4,3,1,1,3,3,2,1,2,5,4,3,5,3,4,2,3,2,3,1,2
CA093,1,0,0,0,0,3,0,0,0,0,0,3,0,0,3,0,0,0,0,3,1,5,0,3,5,3,3,2,3,5,3,2,1,3,3,1
CA094,3,3,4,1,4,3,0,5,2,3,3,3,3,0,3,0,0,0,2,3,2,3,1,3,4,4,3,4,4,3,5,3,3,3,5,2
CA096,1,2,2,3,4,3,0,4,3,3,3,4,3,0,3,0,0,0,2,3,3,3,4,5,2,3,1,4,3,2,4,4,2,1,3,3
CA098,4,3,3,4,3,3,3,4,2,2,2,4,3,3,5,5,5,2,4,3,1,3,3,2,3,4,3,3,3,5,1,3,2,4,1,3
CA099,3,4,2,3,2,5,3,3,3,3,2,3,5,3,4,2,5,3,3,3,4,4,3,3,1,3,3,3,3,4,4,2,4,1,4,2
CA104,4,3,3,3,0,2,3,0,0,2,0,3,0,4,3,1,2,3,0,2,5,3,0,1,4,4,2,5,3,3,4,4,5,4,5,2
CA105,3,0,4,3,1,4,5,3,2,1,2,3,5,0,3,3,2,3,4,0,3,4,3,2,2,3,1,2,3,3,1,2,3,3,3,4
CA115,1,2,0,2,5,3,0,0,0,2,0,4,0,0,4,0,0,0,0,1,3,4,0,1,3,4,1,1,3,2,5,3,2,4,3,2
CA127,2,3,1,2,2,2,3,4,4,3,5,1,2,3,3,3,2,2,3,5,3,1,4,2,2,3,4,4,3,3,3,2,5,3,1,3
CA128,3,5,0,0,4,3,0,3,3,0,3,3,2,0,3,0,0,0,2,0,3,3,3,2,4,1,2,1,1,3,2,2,4,2,4,3
CA145,3,3,0,0,0,3,4,4,1,0,2,4,4,3,2,0,4,0,2,0,3,1,4,3,3,3,3,2,4,3,3,3,1,1,3,3
CA148,3,4,3,3,2,4,3,1,3,3,4,5,3,4,1,3,4,3,3,4,2,1,3,4,4,3,4,4,1,4,2,2,3,3,3,2
CA154,2,0,0,0,4,4,3,4,2,0,3,3,4,3,2,0,3,4,0,2,1,2,1,2,3,5,4,4,1,3,3,2,4,5,3,4
CA179,2,0,0,0,4,4,3,3,3,0,5,4,4,3,3,0,2,4,0,3,3,1,3,3,3,5,2,3,3,5,4,3,5,3,2,3
CA181,2,3,5,4,2,2,1,2,1,3,4,4,1,3,2,2,3,2,3,4,3,4,2,4,2,2,2,3,3,5,4,3,3,3,4,4
CA184,3,0,0,0,0,3,4,3,5,0,3,3,5,2,3,2,3,0,0,0,5,1,4,2,2,3,4,3,1,5,4,2,3,1,3,3
CA189,3,2,0,0,3,2,3,0,0,0,0,1,0,2,3,3,3,0,0,0,4,5,0,4,5,3,3,5,3,3,4,3,2,3,3,4
CA191,3,4,3,3,2,3,4,2,4,2,1,2,4,2,3,3,3,3,3,5,3,2,3,3,3,5,4,2,3,4,5,3,3,4,3,3
CA203,5,4,2,3,3,5,5,4,3,1,3,3,3,3,3,5,1,4,3,4,3,1,2,2,2,4,2,3,2,3,4,3,3,4,1,4
CA205,3,0,3,2,4,1,1,3,3,4,2,4,5,0,4,3,1,3,1,0,2,3,2,3,2,4,2,4,4,3,1,2,4,2,2,3
CA206,2,2,3,3,2,3,3,4,2,3,3,3,2,1,4,3,3,5,3,3,2,5,3,3,3,4,4,2,3,3,1,4,2,3,3,3
CA207,3,5,0,0,0,2,2,1,1,0,3,2,4,2,5,3,1,0,3,0,2,4,3,2,2,4,2,2,3,4,2,2,4,2,3,5
CA212,4,1,0,0,5,5,2,0,0,0,0,1,0,4,5,2,2,0,0,0,3,3,0,3,5,1,3,2,3,3,3,4,3,3,1,4
CA216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,2,3,3,3,4,1,5,2,4,3
CA224,4,1,3,3,5,5,2,3,3,2,2,5,3,2,2,2,3,3,3,2,3,1,4,2,4,3,3,2,3,4,2,2,3,2,3,1
CA225,3,3,2,3,3,2,3,0,0,5,0,2,0,3,3,2,4,4,0,2,2,3,0,3,3,4,3,2,4,4,3,1,3,4,1,3
CA229,3,3,4,3,3,3,2,3,4,5,3,1,5,3,5,2,3,2,4,4,3,2,2,3,3,3,3,3,1,3,3,5,3,3,2,5
CA232,1,0,0,0,3,2,4,2,2,0,2,5,3,0,5,0,1,0,3,0,1,3,2,2,2,3,3,3,5,5,3,5,5,3,3,5
CA235,3,0,0,0,0,2,2,1,4,0,1,1,3,0,2,0,3,3,0,0,3,3,5,1,2,4,4,2,5,3,2,3,2,2,2,3
CA237,4,0,0,0,3,4,0,3,3,0,2,2,3,0,3,0,0,0,0,3,4,4,3,3,5,3,4,5,3,4,3,2,3,2,3,4
CA239,1,1,0,3,3,3,1,1,4,2,3,5,4,2,3,0,3,4,3,2,3,3,3,1,1,5,2,2,4,3,2,3,3,3,5,2
CA244,3,0,0,0,2,3,2,2,3,0,2,5,2,2,2,2,1,0,0,0,5,3,2,2,2,3,2,3,3,4,4,2,2,3,2,1
CA246,3,3,0,3,5,4,0,3,3,3,3,3,3,0,5,0,0,0,4,3,4,4,4,3,2,2,3,3,3,3,3,1,1,4,2,3
CA249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,4,3,4,3,2,1,3,4,4
CA253,3,2,0,0,4,5,2,4,3,0,3,4,2,4,2,1,2,0,3,0,3,3,4,3,4,2,3,4,4,2,3,3,3,2,2,4
CA254,4,3,0,0,3,4,4,0,0,0,0,3,0,1,3,3,3,0,0,0,2,4,0,3,4,2,4,4,3,3,3,5,2,3,1,2
CA262,4,3,5,3,3,1,5,2,3,3,3,3,3,2,3,4,3,2,3,2,2,3,3,1,3,5,5,4,2,1,4,1,2,3,2,4
CA279,4,4,4,2,4,3,3,2,4,5,1,1,2,3,2,4,3,3,4,3,3,4,4,1,2,2,3,2,3,4,2,3,3,3,3,4
CA280,2,0,3,3,2,2,3,3,5,3,2,3,2,0,3,3,4,2,5,0,3,2,2,3,3,1,5,1,2,2,2,4,3,2,4,4
CA282,4,4,0,3,3,2,3,4,3,5,3,3,3,3,3,0,2,5,1,3,3,3,4,4,5,3,3,4,5,5,4,2,1,4,4,4
CA292,2,3,3,3,3,5,2,3,3,3,3,5,2,2,4,3,2,3,3,1,2,4,3,1,2,3,2,4,3,3,5,3,2,3,3,3
CA308,3,3,2,4,0,3,3,3,2,1,2,3,3,4,3,5,4,5,4,3,3,2,4,3,3,3,3,3,3,4,4,4,4,1,5,2
CA312,4,2,3,4,3,3,3,3,2,3,2,3,1,3,3,3,3,3,5,4,4,3,3,1,3,4,3,3,2,2,1,3,3,3,3,4
CA319,4,0,0,0,5,1,2,3,3,0,4,3,3,3,3,2,2,0,0,0,3,3,3,3,1,4,3,3,3,4,3,1,4,3,2,1
CA324,4,4,0,5,3,3,3,5,3,5,2,4,3,4,1,0,1,3,3,5,3,1,2,1,4,4,5,3,1,2,3,5,2,2,4,3
CA330,2,4,2,5,2,1,3,2,3,3,3,3,3,1,5,4,1,3,3,2,3,3,2,2,4,3,2,4,4,2,4,3,3,3,4,2
CA331,3,3,3,3,3,2,3,3,4,3,3,5,2,2,3,2,3,1,2,2,3,4,4,2,3,1,3,4,3,2,3,2,3,3,3,5
CA334,3,4,4,3,3,1,0,3,2,3,4,5,3,0,4,0,0,0,4,2,3,3,4,5,3,5,2,2,5,3,2,3,4,4,4,3
CA335,4,3,0,0,3,1,3,0,0,0,0,1,0,2,2,3,4,0,0,0,3,5,0,2,2,1,4,5,5,4,4,3,4,2,3,3
CA349,4,0,0,0,4,5,2,5,3,0,4,3,3,3,1,0,2,5,0,3,5,5,4,3,2,3,1,4,3,3,3,3,3,4,2,3
CA352,2,0,0,0,1,4,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,2,0,4,3,4,2,3,2,3,2,3,1,1,3,5
CA355,4,5,0,1,0,3,2,2,1,3,2,1,3,3,3,0,2,4,1,3,3,5,3,2,3,3,3,2,3,2,4,3,1,4,3,3
CA356,1,0,0,0,0,1,5,0,0,0,0,4,0,2,2,1,1,1,0,2,3,4,0,3,1,3,2,4,2,3,3,3,2,2,4,1
CA358,2,3,4,3,3,3,1,3,4,5,1,3,3,1,3,2,3,2,3,3,3,3,2,3,4,2,3,3,3,3,3,1,3,3,1,3
CA359,3,4,0,5,3,3,2,3,4,3,3,3,3,2,4,0,2,3,4,4,3,5,1,1,2,2,1,3,3,3,3,4,2,3,3,5
CA361,2,1,3,4,0,3,0,0,0,1,0,3,0,0,4,0,0,0,0,2,2,3,0,4,3,4,5,5,3,3,3,4,3,5,2,3
CA362,3,4,1,3,3,1,3,3,1,3,5,5,3,3,2,5,2,3,1,3,1,4,3,3,2,4,1,3,3,5,2,3,3,4,1,3
CA366,2,1,2,5,0,5,2,5,3,2,3,3,3,3,3,3,4,3,5,5,1,1,3,3,2,2,3,3,2,4,3,3,3,2,3,2
CA370,1,3,2,3,3,2,1,4,1,3,3,4,4,4,2,4,2,2,3,3,1,1,4,4,3,3,4,4,3,3,2,3,2,3,3,2
CA371,4,2,0,4,0,3,0,4,5,3,4,1,4,0,3,0,0,0,4,3,3,3,4,4,2,3,5,3,5,4,3,3,3,3,3,4
CA377,4,0,0,0,3,3,4,0,0,0,0,3,0,4,2,3,2,0,0,0,4,4,0,2,3,2,4,5,5,2,3,3,2,1,3,5
CA378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,3,2,2,4,2,2,2,3,1,4,4,3,3
CA383,3,4,3,3,3,4,3,3,2,3,3,3,3,4,1,3,3,3,3,4,2,4,4,3,4,3,3,5,2,2,2,3,2,5,3,4
CA385,2,3,1,2,3,5,3,3,3,1,3,1,4,4,3,3,2,4,4,4,2,2,3,5,5,3,4,5,2,4,2,3,2,3,4,3
CA387,2,2,0,0,0,1,4,5,3,0,5,3,3,4,2,3,4,0,4,0,3,3,3,4,3,5,3,3,5,2,4,2,4,3,5,4
CA388,1,0,0,0,2,2,3,1,4,0,4,1,1,0,5,3,3,0,3,0,2,3,3,3,3,4,3,3,4,5,3,2,4,2,5,1
CA393,5,3,0,3,5,2,2,1,5,3,3,3,4,3,3,0,4,2,2,1,3,3,3,5,3,4,3,2,3,5,2,3,1,3,3,4
CA397,4,0,0,0,4,3,4,4,5,0,3,4,4,3,1,2,3,4,0,2,5,2,3,2,4,4,3,3,2,3,3,2,4,3,2,2
CA398,1,3,3,2,4,3,3,5,2,3,3,2,2,3,4,4,3,3,3,2,1,3,3,1,1,2,3,3,2,2,2,1,3,1,4,3
CA416,3,2,0,0,0,4,1,0,0,0,0,2,0,3,3,0,4,0,0,0,4,5,0,5,2,2,2,3,4,3,5,3,3,4,2,4
CA424,2,2,0,0,3,3,4,2,4,0,2,3,2,2,2,2,3,0,3,0,4,2,3,2,3,3,4,4,4,2,2,5,3,5,3,5
CA428,5,3,0,0,5,4,2,3,4,0,4,4,5,2,2,1,5,0,1,0,3,4,4,3,1,5,2,3,1,1,1,3,3,1,2,4
CA429,2,0,0,4,2,5,3,3,2,3,2,3,2,0,4,0,2,3,3,0,3,2,3,4,2,2,2,5,4,1,3,2,3,3,5,2
CA444,3,4,4,3,3,3,3,4,5,4,3,4,1,2,3,2,5,3,3,3,4,3,2,4,3,2,3,1,5,3,5,3,5,2,1,1
CA446,3,1,0,0,3,3,2,4,3,0,3,5,3,5,1,4,4,0,3,0,3,1,3,1,4,1,2,2,3,5,2,2,3,4,3,3
CA448,3,2,3,3,4,5,4,0,0,2,0,3,0,2,4,3,2,3,0,5,4,1,0,3,3,2,2,1,4,2,1,3,3,2,1,2
