courseId,2025-03-03 10:00:00,2025-03-03 14:00:00,2025-03-04 10:00:00,2025-03-04 14:00:00,2025-03-05 10:00:00,2025-03-05 14:00:00,2025-03-06 10:00:00,2025-03-06 14:00:00,2025-03-07 10:00:00,2025-03-07 14:00:00,2025-03-10 10:00:00,2025-03-10 14:00:00,2025-03-11 10:00:00,2025-03-11 14:00:00,2025-03-12 10:00:00,2025-03-12 14:00:00,2025-03-13 10:00:00,2025-03-13 14:00:00,2025-03-14 10:00:00,2025-03-14 14:00:00,2025-03-17 10:00:00,2025-03-17 14:00:00,2025-03-18 10:00:00,2025-03-18 14:00:00,2025-03-19 10:00:00,2025-03-19 14:00:00,2025-03-20 10:00:00,2025-03-20 14:00:00,2025-03-21 10:00:00,2025-03-21 14:00:00,2025-03-24 10:00:00,2025-03-24 14:00:00,2025-03-25 10:00:00,2025-03-25 14:00:00,2025-03-26 10:00:00,2025-03-26 14:00:00,2025-03-27 10:00:00,2025-03-27 14:00:00,2025-03-28 10:00:00,2025-03-28 14:00:00,2025-03-31 10:00:00,2025-03-31 14:00:00,2025-04-01 10:00:00,2025-04-01 14:00:00,2025-04-02 10:00:00,2025-04-02 14:00:00
BI544,3,2,3,5,3,4,1,5,3,3,2,3,3,2,3,4,1,3,4,5,3,1,4,4,3,3,3,5,4,2,1,4,3,3,5,5,4,2,4,4,1,3,3,4,2,3
BI545,3,5,3,1,4,3,3,4,4,4,2,5,2,3,3,1,2,2,4,3,2,4,3,2,3,3,3,5,4,3,3,4,2,2,3,4,3,2,3,3,4,3,3,2,1,3
BI547,4,4,5,1,2,3,3,4,3,3,3,3,2,3,2,1,3,4,4,2,5,3,4,2,1,3,3,5,3,4,4,3,5,4,2,2,2,3,2,5,4,4,4,4,2,1
BI548,3,3,3,3,4,2,4,3,4,2,2,3,5,3,1,4,3,3,2,2,3,3,2,5,1,1,5,2,1,3,2,4,2,4,3,4,3,4,3,3,3,4,3,2,4,3
BI558,3,1,3,4,3,2,3,5,2,4,3,3,5,4,3,2,4,3,1,3,3,4,2,3,1,2,4,3,3,2,5,3,3,5,4,3,3,3,3,3,5,4,3,1,3,2
BI560,2,4,4,4,2,3,3,3,4,1,2,2,3,3,3,2,3,1,3,1,2,2,3,2,1,2,4,4,4,3,4,5,5,2,4,3,3,3,4,4,5,4,2,3,3,4
BI563,3,4,5,2,1,2,3,4,4,4,5,2,1,3,4,4,1,2,5,3,3,1,3,4,5,3,3,4,3,2,1,2,5,4,3,4,4,5,1,3,4,4,4,2,4,4
BI564,3,3,3,2,4,3,2,5,4,3,4,2,5,1,4,5,2,4,5,5,4,3,2,3,3,1,2,4,3,1,4,4,1,4,4,3,1,5,2,4,4,5,5,2,2,3
BI570,5,4,5,2,1,1,1,4,4,5,3,3,2,3,2,3,1,3,5,5,4,2,2,1,3,3,1,4,3,3,4,3,4,3,3,2,2,3,3,2,2,4,3,4,4,5
BI572,5,3,4,4,2,4,4,1,3,2,5,1,3,3,2,4,2,3,2,3,3,3,3,3,2,3,2,3,5,4,2,2,3,1,3,3,5,1,4,5,3,3,2,3,4,3
BI586,1,4,2,2,3,3,3,4,3,4,2,3,4,1,5,1,4,3,3,3,5,4,3,3,2,3,3,3,4,4,3,3,3,2,2,2,4,3,4,3,3,3,3,4,3,2
BI591,4,3,2,4,3,2,3,4,3,2,1,4,3,4,4,3,3,3,2,2,5,4,5,4,3,5,3,5,2,3,3,1,3,4,5,4,2,3,3,3,3,4,2,4,3,3
BI594,4,5,1,4,2,2,5,5,3,1,4,4,2,5,4,3,3,3,4,3,4,3,1,4,3,4,2,2,3,3,2,3,2,1,5,1,3,4,1,4,3,2,2,4,2,3
BI596,3,4,2,5,1,2,3,2,2,5,3,1,3,3,3,4,4,3,4,3,4,3,2,3,3,5,4,4,3,2,1,3,4,2,2,2,4,2,3,3,5,5,3,4,3,2
BI598,1,4,2,3,2,1,4,2,2,2,2,1,2,4,5,3,4,2,3,4,3,4,2,3,1,2,2,5,1,3,4,3,3,5,3,4,1,4,3,1,4,5,3,4,2,3
BI601,3,1,3,3,1,2,2,2,3,3,3,3,5,2,2,3,5,4,4,4,1,2,3,1,3,2,3,1,4,3,3,2,3,4,4,2,5,3,2,3,3,3,3,2,2,4
BI604,2,3,4,4,4,2,3,3,5,3,5,4,4,3,3,2,3,1,3,3,3,2,3,4,3,3,3,3,3,3,3,3,3,2,2,4,2,2,4,1,1,3,5,1,4,3
BI610,1,4,1,3,3,3,2,2,4,3,3,3,2,3,1,2,4,5,1,3,5,4,1,2,4,3,4,4,5,3,2,2,1,2,3,3,4,3,3,3,5,3,2,3,5,4
BI614,1,2,3,4,2,3,3,2,3,1,3,1,2,4,3,3,3,2,2,3,2,3,4,2,3,3,4,3,3,3,3,2,3,3,3,3,4,3,5,3,4,3,4,3,2,1
BI618,4,3,3,3,3,3,2,4,4,3,3,5,1,3,5,3,3,4,1,2,4,3,5,3,3,3,2,2,4,4,3,3,3,2,3,3,3,3,3,3,3,3,3,3,4,1
BI621,2,3,5,1,3,2,1,4,4,2,4,3,1,2,3,2,3,2,2,3,4,4,1,5,2,4,4,3,3,1,5,1,5,2,3,4,4,3,2,3,3,5,3,3,2,4
BI624,2,3,4,4,2,4,5,4,4,3,4,3,3,3,3,3,3,5,2,5,1,3,5,2,5,5,4,3,2,1,1,3,4,2,3,3,4,2,4,4,3,2,1,4,3,3
BI626,4,2,2,3,3,5,3,4,3,1,3,4,2,3,2,2,3,3,1,5,3,1,4,4,3,4,2,2,5,1,3,1,3,1,1,4,4,4,2,1,4,2,3,2,5,4
BI628,3,4,4,3,1,4,3,2,3,4,4,5,3,4,1,3,2,2,4,3,3,4,3,3,3,5,2,2,5,5,3,1,4,3,3,5,2,3,3,1,4,4,2,3,3,4
BI629,3,2,4,3,3,3,5,3,1,4,5,1,3,3,3,3,4,1,1,3,3,5,2,4,5,3,5,3,3,1,2,1,1,5,4,3,3,3,5,2,3,1,4,3,3,4
BI630,3,2,2,4,5,3,2,1,3,4,3,2,3,3,2,3,4,4,5,4,2,4,3,5,2,3,3,1,3,5,4,2,2,5,1,3,4,3,5,5,4,3,3,4,2,3
BI636,3,2,3,2,3,2,4,3,5,4,3,3,3,4,3,3,4,3,3,3,2,3,3,3,2,5,3,1,4,3,3,3,5,2,3,4,1,4,4,3,4,3,3,2,5,3
BI637,4,3,4,2,2,4,1,3,2,3,3,4,3,3,2,2,2,4,3,3,4,4,1,2,3,2,3,3,3,3,1,3,4,5,2,1,2,3,4,2,2,4,3,3,2,3
BI641,4,4,2,2,2,5,3,1,4,3,3,4,4,4,4,2,3,5,1,5,2,3,3,5,3,2,4,3,4,3,5,1,5,3,3,1,2,3,4,3,4,5,4,3,4,2
BI642,1,4,3,3,3,5,4,4,3,4,2,4,3,2,3,4,3,2,3,4,2,1,1,1,1,4,4,5,3,4,3,3,3,3,2,3,2,2,4,3,2,3,1,5,2,5
BI645,1,4,2,5,3,1,1,4,1,4,2,2,5,4,2,2,3,4,4,3,3,3,2,3,3,3,2,2,5,2,3,4,3,2,3,4,5,3,2,4,4,4,2,3,2,2
BI646,3,1,4,4,5,1,3,1,3,1,3,3,3,2,2,1,4,5,4,3,2,3,1,3,4,2,5,3,2,3,4,2,2,3,3,1,2,2,4,3,4,3,2,3,3,1
BI647,5,3,4,3,3,3,3,4,3,3,3,2,4,2,4,1,3,3,2,5,2,3,3,5,3,1,3,4,4,1,3,2,1,5,3,2,3,3,5,1,1,2,3,3,2,3
BI648,3,2,1,1,3,3,2,4,3,4,3,4,4,3,3,2,4,3,2,2,5,2,3,4,3,2,3,2,5,3,3,3,3,3,2,2,2,4,5,2,5,3,2,3,1,2
BI659,2,5,5,3,2,3,3,3,2,3,3,3,3,3,2,2,3,4,3,2,4,4,4,3,2,5,3,3,3,3,1,4,4,2,4,2,2,3,5,3,3,3,2,5,5,3
BI661,2,3,3,5,1,2,3,4,4,5,2,2,3,3,3,4,3,3,3,5,2,3,2,3,5,3,2,2,1,4,3,3,2,3,3,4,4,3,3,3,3,4,1,4,2,3
BI663,2,4,4,2,3,3,2,3,3,4,4,1,3,3,3,4,5,4,3,1,3,3,2,4,3,3,4,3,3,2,2,5,4,3,3,4,4,3,4,2,4,2,5,2,3,4
BI666,2,5,4,2,4,1,1,3,2,4,3,3,4,2,5,3,1,3,4,4,4,5,3,3,2,3,4,1,2,5,4,2,4,2,3,2,3,3,4,5,4,2,4,1,4,3
BI670,3,4,1,4,2,4,3,4,5,3,2,3,4,5,2,5,3,3,3,4,1,3,4,2,3,3,2,3,5,1,2,5,2,2,3,5,3,3,4,3,5,3,3,3,5,4
BI672,4,2,3,1,3,1,2,2,4,2,5,3,2,5,1,2,2,4,3,4,1,5,4,3,2,2,2,4,3,1,3,3,1,3,4,3,3,3,3,4,1,3,5,4,2,3
BI676,1,4,2,3,5,2,3,4,3,4,5,5,2,2,1,3,4,2,4,3,3,3,4,3,4,3,4,2,3,3,4,2,5,1,1,3,4,2,3,3,4,2,3,5,1,4
BI680,2,1,3,3,3,2,3,1,1,4,3,3,3,3,2,4,3,3,2,1,2,3,2,3,2,4,4,2,3,3,3,1,2,3,4,1,2,5,3,3,3,3,2,5,3,3
BI683,4,2,5,4,3,2,4,5,1,5,3,4,3,3,3,5,3,2,3,1,3,2,3,3,4,3,5,3,1,2,3,4,2,4,3,2,2,4,2,2,4,3,5,2,3,2
BI685,2,4,5,4,4,3,2,3,2,2,5,2,3,5,1,4,3,3,5,3,2,4,3,2,5,3,3,3,3,3,3,3,1,3,3,1,3,1,3,1,4,5,3,2,5,4
BI687,4,3,3,3,3,2,4,2,4,4,3,2,1,3,3,3,5,3,3,2,2,3,3,5,3,5,4,4,4,3,1,3,2,4,2,3,1,1,3,4,3,3,2,3,3,5
BI695,3,2,4,4,4,3,3,4,3,4,3,4,3,4,3,4,4,3,4,3,3,2,1,1,4,3,3,4,3,5,3,2,3,2,4,3,1,1,1,3,2,4,3,3,2,4
BI697,3,3,4,1,3,4,4,2,3,3,5,4,3,2,2,5,3,4,2,4,2,4,5,3,5,3,4,3,2,3,3,1,3,3,5,1,3,2,3,4,5,3,3,2,4,5
BI704,3,4,5,3,3,3,4,4,1,2,1,4,2,2,4,3,2,4,3,3,3,1,3,1,4,2,4,3,4,2,3,5,3,2,3,3,3,3,2,3,2,3,3,5,1,4
BI709,3,3,5,4,2,4,3,1,2,1,2,3,5,4,3,3,1,1,4,3,2,4,3,4,4,3,4,5,4,2,3,3,3,2,3,3,2,4,2,3,5,3,5,3,3,2
BI711,4,3,3,4,2,5,2,4,2,5,2,3,3,5,3,3,2,5,3,1,2,2,2,3,3,3,1,3,3,2,3,3,2,3,4,2,4,3,4,3,4,1,5,4,1,2
BI712,3,4,3,1,4,3,4,3,4,3,3,5,2,3,4,3,3,4,3,3,3,1,2,3,4,2,3,3,4,3,3,1,5,4,1,1,2,1,4,2,4,3,3,2,2,2
BI723,2,2,3,4,2,2,3,3,2,3,2,3,4,1,5,4,5,2,5,3,2,4,3,5,3,3,5,4,4,4,4,3,1,5,4,2,4,3,2,3,1,5,5,4,1,1
BI735,3,4,1,3,3,2,2,5,3,2,1,1,2,3,3,2,4,3,4,5,2,3,1,4,3,3,3,2,1,3,5,5,5,3,3,3,4,2,2,1,3,1,3,4,2,2
BI736,2,1,3,3,3,4,2,3,3,3,1,1,1,2,1,3,3,3,1,3,5,4,3,3,3,2,1,3,4,3,3,4,3,5,3,1,3,3,3,3,4,4,2,2,3,3
BI738,4,2,3,3,3,4,1,2,3,3,5,1,2,4,5,5,2,3,5,5,2,3,4,3,3,3,4,1,2,4,4,5,2,2,2,2,3,2,2,1,2,4,4,3,3,2
BI743,1,5,3,3,3,4,3,5,1,5,3,5,4,5,2,3,5,2,4,5,3,3,4,3,3,2,3,3,3,4,4,1,3,5,3,2,1,3,4,4,3,5,1,3,4,4
BI744,1,3,3,2,1,1,3,2,3,2,3,3,5,4,3,2,1,3,3,4,1,2,3,3,3,3,3,4,1,2,2,3,4,4,5,2,3,2,3,3,3,3,3,3,4,1
BI746,4,3,4,4,2,3,3,3,5,2,3,3,1,3,3,4,4,1,4,4,3,4,2,5,5,2,3,4,3,5,2,1,4,1,5,3,3,4,4,3,2,4,5,5,3,3
BI747,5,3,4,5,2,4,4,3,5,4,5,3,2,2,4,3,2,5,3,1,3,3,3,3,2,2,3,5,5,1,5,3,3,3,4,3,1,5,5,3,3,1,2,2,4,3
BI749,2,5,3,5,2,4,4,4,4,4,4,4,3,2,1,2,4,5,3,3,3,3,3,3,2,3,3,3,4,3,3,2,3,3,5,1,2,3,3,4,1,4,5,4,2,4
BI760,3,2,1,1,4,4,1,4,2,2,3,3,2,1,3,3,3,3,3,5,5,3,5,1,1,3,2,4,3,5,4,3,2,1,2,2,4,3,3,3,1,1,3,5,3,4
BI766,1,3,1,3,2,5,4,4,1,3,1,4,3,1,5,2,2,3,3,2,4,2,3,3,3,2,5,4,3,4,3,5,5,3,3,3,4,4,3,3,3,5,3,1,3,2
BI768,2,5,4,4,3,3,3,3,3,3,2,5,4,3,3,4,2,2,5,5,3,3,4,4,4,3,5,3,2,3,3,1,5,5,1,4,3,3,2,2,2,3,3,2,4,3
BI769,2,3,4,3,3,2,2,2,4,3,4,4,3,2,5,1,5,4,2,5,3,4,5,3,3,3,3,2,2,2,3,2,2,2,3,1,4,5,3,4,3,3,4,4,5,5
BI770,3,5,1,2,3,4,1,4,3,4,1,3,1,1,5,2,2,4,3,4,3,2,3,3,4,3,3,5,3,3,4,2,3,3,3,2,1,3,3,4,2,3,3,1,2,4
BI772,2,2,4,4,5,4,4,4,3,2,4,3,3,3,3,5,5,3,1,3,2,3,3,4,3,2,2,2,4,3,3,3,3,1,3,1,1,1,3,3,3,2,3,2,3,5
BI781,4,5,2,3,3,4,3,4,3,1,4,3,4,2,5,5,3,3,3,1,5,2,3,2,2,3,3,4,1,4,4,2,2,1,3,5,4,4,2,5,1,4,2,3,4,3
BI783,3,4,3,4,3,2,3,3,2,3,3,1,3,2,2,3,1,3,4,3,5,4,5,3,3,4,3,1,2,2,3,4,3,2,2,2,1,2,3,4,3,2,3,3,1,5
BI792,1,1,3,4,3,3,3,1,5,3,4,3,3,2,3,2,5,3,3,2,5,3,3,2,3,3,5,2,4,3,2,3,1,4,1,3,2,3,5,2,2,2,5,2,3,2
BI797,4,3,5,3,3,4,2,4,4,4,3,2,3,1,4,3,3,5,3,4,2,5,2,4,2,3,5,3,4,3,3,3,3,3,2,1,3,4,4,5,2,4,2,3,2,2
BI802,1,3,5,3,1,3,2,1,4,3,5,4,2,5,4,3,2,3,3,3,2,1,3,3,5,3,2,3,1,1,3,3,5,3,2,5,4,3,3,3,3,3,5,5,3,3
BI807,1,4,4,3,1,3,1,4,3,4,3,2,5,5,1,4,5,3,4,3,1,3,5,3,2,3,2,3,3,3,1,4,5,2,4,3,3,2,4,5,3,2,3,3,3,3
BI811,1,2,4,1,3,2,5,4,5,1,5,2,4,3,5,1,3,5,3,4,3,5,4,3,2,4,2,1,4,3,2,4,4,2,3,1,4,1,3,5,3,4,2,2,3,3
BI812,2,1,5,2,3,3,1,3,2,1,3,4,5,3,4,5,3,2,3,3,3,3,3,3,2,3,3,3,2,2,2,3,4,4,4,4,2,4,1,3,1,3,1,3,1,2
BI814,4,3,4,1,3,5,3,3,5,3,3,5,1,3,4,3,3,4,3,3,1,5,1,3,3,2,3,2,4,4,3,3,1,3,3,3,3,1,2,3,3,2,3,2,1,3
BI815,1,1,1,5,2,4,4,4,3,2,4,3,3,3,2,2,5,4,3,5,1,3,3,3,4,4,3,5,3,1,3,4,5,3,1,2,5,5,2,3,3,3,1,5,3,4
BI816,3,4,3,3,3,4,2,4,4,1,4,3,5,1,4,4,3,3,3,4,5,3,3,2,3,2,1,4,3,4,3,4,3,4,4,3,5,2,3,3,4,3,1,1,4,3
BI818,2,5,4,4,3,4,3,4,3,3,1,2,4,3,4,3,3,4,1,3,3,1,3,3,1,3,1,2,5,3,5,4,2,5,3,3,3,3,1,4,1,3,1,3,3,1
BI820,3,3,5,3,4,2,2,2,5,1,3,1,4,3,3,1,3,2,3,2,3,4,3,5,4,4,4,4,2,4,3,2,4,3,2,4,3,1,3,5,2,3,2,2,1,3
BI830,4,2,4,3,2,3,3,2,1,3,3,2,3,4,5,1,5,3,3,5,1,4,3,2,4,3,2,3,3,2,4,3,3,2,3,2,3,2,2,2,3,4,3,3,3,4
BI833,2,4,2,4,4,3,3,3,4,1,4,2,4,5,3,4,2,4,4,2,3,4,1,3,4,3,3,2,2,5,4,1,5,2,5,3,3,3,1,3,3,3,4,3,4,3
BI841,5,5,3,4,2,3,1,4,4,5,4,2,3,3,4,3,3,4,3,4,3,4,5,2,1,3,2,2,3,3,1,3,2,3,1,1,2,4,4,3,2,5,4,2,2,1
BI845,5,5,1,2,2,2,5,2,3,1,3,2,2,5,1,2,3,3,4,2,3,2,4,3,2,3,2,4,2,4,5,1,2,4,1,3,2,3,1,2,2,2,3,2,4,3
BI846,3,2,2,3,3,5,3,3,1,3,3,4,4,3,2,4,2,3,3,3,2,3,3,5,2,2,5,3,1,4,2,3,3,2,3,2,2,4,3,5,3,3,1,3,1,3
BI851,3,2,4,3,1,3,3,3,3,4,1,4,3,3,3,3,2,3,2,2,3,3,4,4,3,2,3,5,4,3,3,5,1,3,2,1,2,2,1,4,4,3,4,1,2,3
BI853,4,4,1,2,3,3,3,3,1,4,3,2,3,2,3,2,1,3,1,1,2,4,5,3,3,1,4,3,3,4,2,3,3,3,4,3,4,5,1,3,3,4,2,1,1,5
BI861,5,2,5,4,3,2,2,2,2,4,3,3,4,3,2,3,2,4,4,5,4,3,3,3,2,3,4,3,5,5,3,4,3,1,4,3,5,1,4,2,3,3,1,4,1,5
BI864,3,2,3,5,4,2,3,2,4,2,4,2,4,3,4,3,2,3,3,1,4,4,1,5,2,4,1,3,2,3,2,3,1,5,4,1,5,5,3,3,4,4,3,4,4,4
BI868,5,4,3,4,3,2,2,3,3,3,3,3,2,1,2,3,5,3,3,1,5,4,3,4,3,3,3,3,4,2,5,5,3,3,3,3,2,4,3,2,4,5,1,4,3,1
BI873,3,3,2,3,3,3,2,3,2,2,3,3,5,4,4,2,3,3,3,2,4,3,3,3,3,3,5,4,5,3,2,1,1,4,3,3,3,5,4,5,3,3,3,3,3,4
BI875,4,2,3,2,3,5,1,5,2,2,3,4,2,1,3,3,4,1,3,2,3,5,5,5,3,4,4,3,3,4,3,3,3,4,4,3,3,5,3,3,5,1,3,1,3,3
BI876,3,5,3,3,3,5,5,4,4,3,2,5,3,3,2,4,3,2,2,3,4,3,4,2,3,3,3,2,2,4,3,4,4,3,3,3,4,3,3,3,4,3,3,2,3,5
BI879,3,5,4,4,4,4,3,4,5,2,2,1,4,1,3,3,3,3,5,3,3,3,2,3,4,3,2,5,1,3,4,2,2,2,3,1,4,3,3,2,1,5,4,2,1,3
BI880,3,3,5,3,3,1,3,3,3,2,5,3,3,3,2,3,4,5,3,3,3,3,3,3,3,1,1,4,2,4,4,5,4,3,2,2,4,3,1,3,4,3,3,2,1,5
BI882,1,5,4,2,5,4,4,4,5,4,3,1,2,3,3,3,2,5,2,1,3,3,3,3,5,3,3,5,4,3,2,2,4,4,2,4,4,1,3,3,4,2,2,3,4,5
BI883,3,2,5,2,3,4,1,3,3,5,3,4,1,3,3,2,4,4,3,3,3,2,2,3,3,3,2,2,5,5,2,1,3,4,2,5,2,3,5,2,2,3,4,4,3,3
BI890,4,2,2,4,2,2,4,4,3,3,3,4,3,4,2,3,3,4,3,3,4,5,4,3,2,3,3,3,4,1,5,3,3,3,3,4,1,5,3,3,1,3,4,3,3,3
BI892,1,3,4,3,3,3,2,5,5,2,1,2,3,4,3,1,3,3,2,1,3,4,2,2,4,2,2,5,3,3,5,4,5,3,3,3,5,3,3,2,2,1,3,4,4,1
BI893,4,4,4,1,4,3,4,3,3,2,2,5,4,5,4,2,4,3,2,4,4,2,3,4,2,5,3,4,3,3,4,3,3,3,1,3,3,1,2,3,3,3,3,3,4,2
BI895,3,3,4,3,2,3,3,4,3,1,3,3,5,3,3,4,5,3,3,3,3,3,4,3,5,3,1,2,1,2,2,2,1,2,2,1,3,2,1,2,4,3,3,2,3,4
BI903,3,3,3,3,4,2,4,3,5,2,1,2,1,3,3,3,2,4,3,4,2,4,2,1,1,4,3,3,3,3,4,4,3,1,3,3,3,2,3,2,5,4,2,3,3,4
BI905,4,2,3,1,3,4,3,5,2,4,1,5,3,2,5,4,3,3,2,3,3,3,3,3,5,5,4,2,2,3,5,3,2,4,4,2,3,2,3,2,3,3,2,1,3,3
BI906,2,1,2,3,3,4,2,2,4,3,3,3,4,3,5,3,4,1,3,2,4,5,3,3,3,3,3,4,1,4,1,5,1,4,3,4,2,3,1,2,3,5,2,3,3,1
BI907,3,2,4,3,4,4,4,3,4,3,2,4,3,4,3,1,4,1,1,3,3,3,3,3,2,3,2,3,5,5,4,4,3,4,2,3,2,1,2,2,3,3,2,1,3,4
BI915,3,4,3,1,3,3,4,3,2,4,4,1,4,4,3,5,4,2,3,5,4,4,5,1,1,3,5,3,5,2,4,3,3,3,3,4,3,2,2,2,3,1,1,3,4,3
BI917,4,3,2,4,2,3,3,2,1,2,4,4,2,3,1,2,3,2,1,4,2,4,3,4,3,3,3,2,4,3,4,3,2,3,1,2,2,2,4,1,3,3,3,2,5,3
BI918,2,3,2,5,3,1,2,3,2,4,3,3,3,5,5,3,4,5,4,1,3,2,3,3,2,2,3,3,3,1,5,1,5,2,4,4,3,4,3,4,3,3,3,2,2,5
BI919,3,4,3,4,3,4,3,5,2,3,2,2,3,2,2,4,3,4,3,4,2,1,3,3,5,4,4,4,5,4,3,3,2,2,1,2,2,1,1,3,2,2,5,2,1,4
BI920,2,3,4,3,4,3,3,4,2,2,4,5,2,3,2,1,3,3,3,4,2,5,3,3,3,2,2,3,4,2,3,1,2,4,2,2,3,3,4,3,4,1,4,1,4,5
BI921,4,4,3,5,2,2,2,3,2,4,2,5,2,2,4,1,4,5,2,4,5,3,4,1,4,3,2,3,2,4,3,1,1,2,3,3,3,3,3,3,3,4,1,4,3,3
BI926,4,3,1,2,5,3,2,2,3,5,2,2,3,2,5,3,3,2,4,3,3,2,2,3,2,3,5,3,1,3,2,5,2,5,1,5,2,4,3,3,5,5,3,5,4,3
BI929,4,3,5,3,4,3,4,2,4,4,3,2,3,3,1,5,4,4,3,3,3,4,2,2,2,1,3,4,4,3,3,3,3,1,4,1,4,4,5,1,2,1,5,3,5,2
BI930,3,3,2,5,3,3,3,2,4,4,4,3,4,3,3,2,3,1,2,2,4,3,2,3,5,3,3,5,3,3,3,2,2,3,3,3,3,4,2,3,5,1,3,3,1,2
BI931,2,2,3,3,4,3,4,4,2,3,2,3,3,3,3,2,3,2,2,4,5,3,4,3,4,5,4,5,2,2,3,4,1,3,3,4,4,3,2,3,1,2,4,3,3,4
BI935,3,2,4,3,4,3,3,1,3,3,5,1,3,3,4,4,3,2,2,4,4,3,3,2,3,2,4,3,4,3,2,3,5,4,2,1,5,4,4,5,3,4,2,3,3,1
BI936,2,4,3,3,3,2,5,2,1,2,3,2,4,2,5,4,4,3,3,5,2,3,1,5,3,1,2,4,1,2,3,5,2,4,3,1,4,3,3,3,3,3,3,3,4,4
BI946,3,2,1,4,2,3,4,4,3,3,2,5,5,5,3,1,3,3,3,1,4,4,3,5,2,4,3,3,5,3,4,2,1,2,5,3,4,3,2,2,3,5,2,3,4,1
BI952,3,3,2,3,4,3,1,1,4,3,3,5,3,2,3,3,3,3,4,3,3,4,1,4,2,3,1,3,3,2,2,2,1,2,1,1,5,3,5,3,4,3,2,3,2,3
BI953,2,3,4,5,1,4,2,4,3,5,2,3,3,4,5,1,3,1,3,4,3,4,3,5,4,4,4,3,4,3,1,4,4,2,2,2,3,3,2,3,1,2,1,3,1,5
BI955,3,4,3,5,4,3,2,3,3,3,5,3,3,4,3,4,4,5,1,2,2,3,2,3,4,4,3,3,1,4,4,2,4,2,3,2,5,3,3,2,4,5,3,2,3,5
BI959,4,5,4,3,2,4,3,3,3,5,1,4,4,1,5,3,4,3,3,3,4,3,3,3,2,3,2,3,2,4,3,2,3,3,2,3,4,2,5,2,2,3,5,4,4,4
BI961,3,5,2,3,4,3,4,2,1,3,3,3,3,4,5,3,2,3,4,2,3,3,1,2,4,3,1,4,2,2,3,5,3,2,3,3,5,5,3,4,4,3,4,3,3,2
BI964,3,1,4,3,4,2,1,3,5,5,3,2,3,5,4,3,5,3,2,3,2,3,5,3,3,2,2,2,3,3,3,5,3,3,2,3,3,3,3,2,1,3,5,3,3,3
BI967,4,2,3,3,3,3,4,3,1,3,5,3,3,3,2,3,3,3,4,2,5,3,2,1,4,2,4,4,5,1,3,3,2,4,3,3,3,3,4,5,3,2,2,1,3,4
BI970,3,2,3,4,4,3,3,3,3,2,4,3,3,2,4,2,4,3,2,3,5,4,2,3,3,3,4,3,4,2,3,3,2,3,3,3,3,3,2,2,3,3,1,2,3,3
BI972,3,1,3,1,2,2,4,2,2,4,3,5,3,3,3,4,3,2,2,3,2,3,2,3,4,3,3,3,3,3,2,3,3,4,4,3,4,4,1,3,4,1,3,5,5,4
BI981,4,3,3,5,4,1,1,3,3,2,3,5,3,3,3,2,3,3,2,3,2,4,5,3,5,3,4,3,2,5,5,4,3,2,1,3,3,4,3,5,4,3,4,5,3,3
BI985,3,3,5,3,4,2,3,4,3,3,2,3,4,2,1,3,3,3,4,2,4,3,1,2,3,2,3,3,4,3,3,3,2,3,4,4,2,4,4,4,4,3,5,4,2,1
BI986,2,4,4,1,3,3,3,4,3,2,2,5,4,1,2,3,3,3,3,2,3,3,3,3,5,5,3,4,2,5,3,3,3,2,2,5,3,5,3,3,2,2,4,3,4,3
BI989,5,4,4,4,3,4,4,2,3,4,4,1,3,2,4,4,2,3,5,3,3,2,2,1,1,2,1,5,3,3,3,4,3,2,4,2,4,4,5,4,3,4,4,3,3,2
BI990,3,1,3,3,3,3,1,3,1,2,4,3,5,4,3,2,3,2,3,2,5,3,1,4,3,3,4,1,1,2,2,3,5,3,4,2,4,4,5,4,4,1,3,3,2,3
BI991,4,1,5,4,2,3,1,4,2,2,3,3,4,3,1,3,3,3,2,2,2,4,4,5,1,5,3,3,3,2,2,2,2,3,3,3,3,2,5,4,1,3,4,3,3,5
BI993,4,2,3,4,2,1,3,4,3,3,1,2,4,4,2,4,3,2,2,2,3,4,3,3,2,1,3,2,2,2,1,4,3,3,3,1,4,4,4,2,1,1,3,3,5,3
BI994,3,3,3,1,2,3,1,4,5,2,3,3,3,3,1,4,3,2,1,5,4,3,4,3,3,5,4,2,5,1,5,5,1,1,4,1,4,3,1,3,2,2,3,1,3,3
BI998,4,3,1,4,3,2,2,3,2,1,3,3,3,3,4,3,4,4,3,1,5,2,3,3,1,4,3,3,2,2,3,2,3,1,2,4,2,2,2,3,3,2,2,5,1,4
BI999,5,3,3,4,1,2,4,3,5,2,4,5,1,2,5,4,1,2,3,2,3,2,2,3,3,4,3,2,3,4,3,4,3,5,3,4,2,3,1,2,3,3,3,3,4,4
CA001,4,4,3,3,1,5,2,4,2,3,2,4,3,5,4,3,4,4,5,1,4,2,5,2,2,3,4,1,1,4,4,3,3,2,3,1,3,1,2,1,5,4,2,5,4,2
CA014,3,2,3,1,4,4,2,3,2,2,1,3,5,4,3,2,3,4,2,4,3,1,2,4,4,3,5,2,2,3,3,3,3,4,3,5,5,4,4,4,4,4,4,4,3,3
CA019,4,1,4,3,2,3,4,4,3,2,4,2,5,2,3,4,1,4,2,2,1,2,3,5,3,3,3,1,4,1,4,4,2,4,5,3,3,3,4,3,3,3,1,2,3,3
